status_code,elapsed_time
200,0.4834256172180176
200,0.4620242118835449
200,0.63008713722229
200,0.6433658599853516
200,0.8605368137359619
200,0.4938056468963623
200,0.4906439781188965
200,0.4646730422973633
200,0.9296319484710693
200,0.4972810745239258
200,0.46671581268310547
200,0.460237979888916
200,0.7603240013122559
200,0.4826359748840332
200,0.47073984146118164
200,0.7656688690185547
200,0.6489789485931396
200,0.610306978225708
200,0.6006209850311279
200,0.4911048412322998
200,0.6401491165161133
502,30.050873041152954
200,0.6233389377593994
200,0.47722601890563965
200,0.5133118629455566
200,0.4825270175933838
200,0.5411741733551025
200,0.7095332145690918
502,30.128525733947754
502,30.038806200027466
502,30.038352012634277
502,30.102596044540405
502,30.041756868362427
502,30.035829067230225
